"user_id","signed_up_at","signup_method","goal","signup_platform","d0_u2s","days_to_first_in_app_workout","d0_d13_tad_core"
"a2554882-327a-4fec-9490-052ee4ce1915","2019-06-01 22:32:31.020299","mail","","ios",0,,0
"a26f0ce7-120c-4e6a-8c81-2e523165f56e","2019-06-01 01:05:08.411813","mail","","ios",0,,0
"a2787398-4042-4ed8-b9d7-dd840554f474","2019-06-01 06:36:01.499251","facebook","","ios",0,,0
"a289ee66-3466-48a9-a1cd-e7c4ec3065ec","2019-06-01 11:17:46.032982","mail","","android",0,0,1
"a2a646f1-5b18-4c2e-8aa5-b5a1519a961e","2019-06-01 06:40:38.543592","facebook","","ios",0,,0
"a3628d5d-21ce-43f6-8b38-c394528e4b5e","2019-06-01 07:30:47.13522","mail","","ios",0,,0
"a412d71f-0454-4e89-b0ed-1693d1836a0b","2019-06-01 10:12:40.53891","mail","","ios",0,,0
"a4178e4e-9f11-4802-ad56-bb10829f6229","2019-06-01 03:55:53.646686","google","","android",0,,0
"a478a30c-0480-4ce8-b06f-b8e0cb340b6d","2019-06-01 20:47:43.598714","facebook","","ios",0,,0
"a49c9a47-b5ab-4474-9886-a16eb62cac16","2019-06-01 17:16:54.572137","mail","","ios",0,,0
"a56a4bcd-2189-4822-8033-977602d296a4","2019-06-01 16:40:12.193276","facebook","","ios",0,,0
"a5a06a68-ff93-443c-819d-cb5b59816e99","2019-06-01 06:29:08.396761","mail","loss","android",0,,0
"a5c72814-4807-481b-89d9-9a9f057d5033","2019-06-01 22:39:36.9791","google","","ios",0,,0
"a606e8ae-c929-4843-8583-17d96d22ab71","2019-06-01 09:56:27.967253","mail","","ios",0,,0
"a61e123b-2f7f-4200-931a-ad1037399156","2019-06-01 10:20:20.516389","google","","ios",0,,0
"a62df78a-c3a3-4e96-af1c-779113c6161b","2019-06-01 13:39:16.275937","mail","","ios",0,,0
"a6aa370f-13d5-4dea-ae2b-4ee3aace13ff","2019-06-01 15:34:21.047802","mail","","ios",0,,0
"a7471c69-f505-434c-a088-d1ecd6d68791","2019-06-01 05:28:55.109107","google","","ios",0,,0
"a781da22-6793-4aea-9479-00b946c90d62","2019-06-01 01:27:05.016222","mail","loss","web",0,,0
"a78f92bb-e66b-4837-9b67-6d19721f5448","2019-06-01 17:16:29.145793","mail","","ios",0,,0
"a79bff5a-0cc6-420e-822e-6fe111ff0461","2019-06-01 13:48:19.898569","facebook","","ios",0,,0
"6e6a085f-798d-4660-945a-d6c8d428fe17","2019-06-01 19:00:27.41721","mail","","ios",0,,0
"6ed0986d-10d9-4332-82c4-8847224136d0","2019-06-01 19:39:59.074765","facebook","","ios",0,,0
"6ed1b85a-3623-4afc-a9fd-bd623827678b","2019-06-01 08:52:22.512102","mail","","ios",0,,0
"6f55c56a-2d23-4b78-9b6c-484b5472f5c3","2019-06-01 21:43:48.885249","facebook","","android",0,,0
"70455e74-00fa-450a-8677-a49eeb499f5a","2019-06-01 18:07:50.049488","mail","","ios",0,,0
"70c3121c-1939-4584-b9aa-e6aa92b9fcde","2019-06-01 23:42:23.116213","google","","ios",0,,0
"70f3f62d-931c-4eb4-9501-7ff561990914","2019-06-01 14:31:16.284563","facebook","","android",0,,0
"7222aa87-4899-4f3f-89cd-7fb43b5e0484","2019-06-01 18:13:36.334199","google","","ios",0,,0
"73365dad-6f79-4283-8cf6-316f6cd5aa40","2019-06-01 06:58:25.956122","mail","","ios",0,,0
"73825803-5c31-46e6-a2e3-1c5224f4d3f1","2019-06-01 11:23:16.787263","facebook","","ios",0,,0
"73f53fdc-d135-4627-8ff4-c2d1e949de60","2019-06-01 15:38:32.800211","mail","","android",1,,0
"747f9b5d-fb41-405a-8908-bd26a95465c5","2019-06-01 20:46:09.789121","facebook","","ios",0,4,8
"74913a01-073f-48de-8d56-73d539e33da0","2019-06-01 23:05:07.142263","mail","","ios",0,,0
"75357599-c4fa-4e74-bec2-5842f4a7ed96","2019-06-01 14:33:47.311911","mail","","ios",0,,0
"7657d09d-7c1e-46ff-900a-15f2dd073671","2019-06-01 14:54:06.876835","mail","","android",0,,0
"765a2301-b81b-4f48-8433-177c645d13e6","2019-06-01 09:18:55.985798","mail","","ios",0,,0
"771f3284-fb21-443e-98a5-75343768c167","2019-06-01 00:48:03.508105","facebook","","ios",0,,0
"7747b211-11f6-4108-a523-ec238a42c9c5","2019-06-01 09:02:23.832599","facebook","","ios",0,,0
"776d4751-9d18-4f2d-90e0-a015ac8a7a88","2019-06-01 19:51:28.484742","facebook","","android",0,,0
"7781f8f2-6263-4d0a-9d9e-6b3b7dadeecb","2019-06-01 13:16:35.431493","mail","","ios",0,,0
"783f1936-4d90-4ec6-ba46-fd1b6245cbba","2019-06-01 15:48:11.759019","mail","","ios",0,,0
"78a2ca07-ec22-42d9-ac07-8e0164585b5c","2019-06-01 21:55:26.588184","google","","android",0,,0
"78a6ac40-4e34-45ec-9b28-d0ccf3a6533a","2019-06-01 15:05:25.836536","mail","","ios",1,,1
"79379270-5851-4d2d-9307-8e29527bf7a1","2019-06-01 01:32:16.149178","mail","","ios",0,,0
"796588e1-2df5-4152-a4dc-3a04f056d36b","2019-06-01 17:53:21.09447","facebook","","ios",0,,0
"797c4fdb-8970-4583-a2a1-4cdca2613a9f","2019-06-01 16:07:24.504723","facebook","","ios",0,,0
"7992ae77-e3e9-4522-ace5-81fcee5b0d8e","2019-06-01 06:51:48.568051","mail","loss","android",0,,0
"79dcdfd7-3a6b-4e17-b825-7f16d7b60d1b","2019-06-01 01:37:42.673271","facebook","","ios",0,0,3
"7a555dd6-8b30-4522-99df-9fe5444314dc","2019-06-01 06:53:10.534724","mail","loss","android",0,,0
"7a80788c-36b7-44f8-8818-afb368b8bae0","2019-06-01 20:23:21.214272","mail","","ios",0,,0
"7a97b2c5-9400-47b9-b914-bb574760fa9e","2019-06-01 23:23:30.799282","facebook","","android",0,,0
"7acb03a9-05ec-4860-b6c0-690fd8e77dc7","2019-06-01 22:05:47.594778","google","","android",0,,0
"7afd8d64-ea2e-49d6-b592-2ff5146756b9","2019-06-01 14:24:15.535399","mail","","ios",0,,0
"7b40c649-1cca-4d4e-b52e-1823cc530cf4","2019-06-01 22:19:09.990911","mail","","ios",0,,0
"7bb296a6-284b-4a1a-bacd-0bbb233a001d","2019-06-01 13:40:18.675691","mail","","ios",0,,0
"7cb7c5db-1dac-424b-85d6-c545b48eaf0b","2019-06-01 06:29:06.42853","mail","loss","android",0,,0
"7d7729aa-1a77-4f16-814e-8538c041ef22","2019-06-01 14:12:02.86426","mail","","ios",0,,0
"7e554d78-b91e-4756-bd5b-571e40e2d9a4","2019-06-01 04:09:55.773306","facebook","","ios",0,,0
"7e63cf15-64aa-415e-a777-7da464976733","2019-06-01 17:41:52.27392","mail","","android",0,0,2
"7eff3868-a9c1-465a-bead-a68a99bdc469","2019-06-01 07:26:42.637893","mail","loss","android",0,,0
"7f19d441-16ad-47b3-8c28-1e0ee91456a2","2019-06-01 19:57:11.009488","mail","","ios",0,,0
"7f4580b2-a8f2-43a2-bb16-7416f403066e","2019-06-01 15:35:27.821433","mail","","ios",0,,0
"80136a71-e7f4-46ec-a6e4-4b18d214dba4","2019-06-01 20:21:58.639026","google","","ios",0,,0
"8065489f-2cfb-48cc-850c-beb850f07b5d","2019-06-01 05:31:20.253749","mail","","ios",0,,0
"80a45600-ab91-413a-a654-f3dd2024a94f","2019-06-01 13:25:49.020248","mail","","ios",0,,0
"80bc0dcc-c7c4-4e28-bd25-098ea614a2df","2019-06-01 10:12:52.821948","mail","","ios",0,,0
"81031025-32e7-4f57-b21c-d1b2a7884a79","2019-06-01 11:44:10.545901","facebook","","ios",0,2,2
"8295391a-ce21-4058-8c22-e7c823480345","2019-06-01 06:27:09.47677","mail","loss","web",0,,0
"829a8dac-f7ce-49c8-8141-db7279438929","2019-06-01 22:34:47.541898","facebook","","ios",0,,0
"831074f8-7f91-44d8-a8c9-4bf1209594ed","2019-06-01 16:16:34.880972","mail","gain","web",0,,0
"84acc2c2-a163-4910-bcf1-1e9e323749ec","2019-06-01 11:37:36.333559","mail","","ios",0,,0
"854813f5-d75e-43c5-9a7e-ddc4579b457a","2019-06-01 16:40:07.437456","facebook","","ios",0,,0
"85ee0ac8-643f-4671-865d-eca413b72414","2019-06-01 06:55:58.121548","facebook","","ios",0,,0
"8636e18e-8ddb-4ea6-91e9-bcf55de73f0f","2019-06-01 02:06:02.456419","facebook","","ios",0,,0
"863ce1d3-8115-4854-8360-1382277c980b","2019-06-01 21:39:29.444683","mail","","ios",0,0,9
"86527664-7bae-4bce-8585-93caa2351bb2","2019-06-01 05:39:15.524541","mail","","ios",0,,0
"86dfed17-dc7f-415d-9130-f0347e7da038","2019-06-01 00:27:07.360445","mail","gain","web",0,,0
"87a00ed3-1fc5-4e4a-896d-f757dde0922f","2019-06-01 07:44:48.629634","mail","","ios",0,,0
"87cb5dfb-d5f8-464b-9662-7e1357eefade","2019-06-01 23:04:28.471499","google","","android",0,,0
"8955a4e4-f366-4ba7-a565-e60c265fd9c6","2019-06-01 11:13:25.406143","mail","","ios",0,,0
"899c5dd8-c561-425b-aaf9-f52da9ec356f","2019-06-01 19:28:32.121135","mail","","ios",0,,0
"8b073356-27f3-4c9f-9a71-8d716c97141a","2019-06-01 14:26:43.295817","google","","ios",0,,0
"8b8c7977-93f9-431b-ac62-4c62eeb23da7","2019-06-01 15:36:26.882284","google","","ios",1,0,2
"8bf76c01-82ca-42e4-a45a-6dd120bdcc75","2019-06-01 14:23:26.815633","facebook","","ios",0,,0
"8c2b0fad-dab2-403b-ae7c-e70cb17ff178","2019-06-01 15:42:19.049511","google","","ios",0,,0
"8c9556b3-8ae0-4232-bb8c-8da2f6198f9f","2019-06-01 19:09:16.159522","google","gain","ios",0,0,1
"8d29eb0e-95e0-4d7a-a532-784316cb0c40","2019-06-01 13:47:03.178587","facebook","","android",0,,0
"8d347b15-a972-4d67-aa2d-e7aaea565e04","2019-06-01 07:36:42.147605","mail","","ios",0,,0
"8fca723b-a65e-47a4-a60d-1dcd58e271d5","2019-06-01 15:25:43.320137","google","","android",0,,0
"8ff0ff10-9647-4262-98c5-352743f7430b","2019-06-01 01:33:01.905057","google","","ios",0,,0
"90011a58-413f-41c4-a129-d8359e071520","2019-06-01 23:41:17.030601","google","","ios",0,,0
"90bae145-5685-42b0-b5ef-954cdaea6186","2019-06-01 08:43:28.885759","mail","","ios",0,,0
"9169f9a2-3553-44bb-b8fa-e4d8248b46fc","2019-06-01 18:09:06.913068","google","","ios",0,,0
"92df12af-b0fd-4479-a54e-36f412f7bd78","2019-06-01 17:54:45.206019","facebook","","ios",0,,0
"9356c280-0f79-4f87-8ba3-a550699c439b","2019-06-01 07:01:43.1601","google","","ios",0,,0
"94157e33-88ff-4365-924f-f499d46a1cca","2019-06-01 09:18:54.533176","mail","","android",0,,0
"941ab774-157d-42c0-aa55-cbe45123fc93","2019-06-01 08:30:47.951872","facebook","","ios",0,,0
"001a5751-7d01-4263-8e80-f7b6e154ff87","2019-06-01 15:36:53.83212","google","","ios",0,,0
"00cae94a-6d64-4f19-aa29-927a3151e310","2019-06-01 15:41:36.713243","facebook","","ios",0,,0
"01134270-a1ba-4fbd-a208-32e48ea88a9f","2019-06-01 01:58:47.002248","google","","ios",0,,0
"015ec1f5-799f-4ca9-8a61-3b999b8debc0","2019-06-01 21:27:26.273824","mail","","ios",0,,0
"01ba5b00-333f-4772-8326-1e27722fa440","2019-06-01 01:53:13.320377","mail","gain","web",0,,0
"02368a31-8c9c-427c-972b-5220572cc205","2019-06-01 17:59:45.415977","facebook","loss","android",0,,0
"0240f9fd-01f3-40e0-9b89-ab37b27ed279","2019-06-01 20:05:37.04696","google","","ios",0,,0
"0256dbe3-dbab-45cc-a696-3ec4bb8aad5a","2019-06-01 22:51:46.807941","google","","ios",0,,0
"028af146-fad9-451c-b81e-ad33ce7ca7ff","2019-06-01 00:01:35.520641","mail","","ios",0,,0
"0360da74-b71d-4420-8082-fa70dd67906f","2019-06-01 10:22:07.845262","mail","","ios",0,,0
"0400dedf-27f2-4961-91c4-faf242a213dc","2019-06-01 07:55:40.704531","mail","loss","android",0,,0
"06846812-09e4-4626-bb36-a23f3a5703e2","2019-06-01 22:27:40.238755","facebook","","ios",0,,0
"06939c15-889c-4eea-bef2-724adf2e6abd","2019-06-01 14:25:06.527723","google","","android",0,,0
"0706e2ac-03c3-4ada-acdd-a55a636a19ac","2019-06-01 12:36:37.660243","google","","ios",0,,0
"07d1da2e-c743-4653-90ca-915bf65731f7","2019-06-01 09:43:19.198253","facebook","","android",0,,0
"07edd09c-bae3-4ee6-b839-924c97dcd847","2019-06-01 15:19:32.963131","facebook","","ios",0,,0
"08d3297d-7d7a-4da1-858d-e9e891fe6b04","2019-06-01 20:59:34.116895","mail","","ios",0,,0
"09763223-88d8-49c2-8d79-fefd76dde25c","2019-06-01 22:51:38.024976","facebook","","ios",0,,0
"09f0ca74-da8a-460a-81da-7971f7101563","2019-06-01 06:41:48.297325","mail","","ios",0,,0
"0a19c1c2-2307-4bb4-8bcb-063592984265","2019-06-01 03:11:20.224963","mail","","ios",0,,0
"0a291d6d-8747-4575-ae7a-2f71913ced25","2019-06-01 11:52:51.986345","mail","","ios",0,,0
"0ac9610f-5752-49c3-9472-91ff55868ea1","2019-06-01 12:55:48.860106","facebook","","ios",0,,0
"0ae02223-1cb6-4585-8803-dbf03cc930cc","2019-06-01 22:24:21.820954","facebook","","ios",0,8,1
"0aed341a-5ac1-4ed7-a719-8075c8ba4d08","2019-06-01 14:07:12.175771","mail","","ios",0,,0
"0b37dd80-537a-4ffd-91d7-a4b3416792b8","2019-06-01 15:59:23.119847","mail","","ios",1,,12
"0b8625d2-53af-41a1-ae5d-66e2cfe2fbc2","2019-06-01 17:18:59.3876","mail","","ios",0,,0
"0c0f3c2e-2da4-4747-a981-629bae6398a0","2019-06-01 06:37:04.782677","mail","loss","android",0,,0
"0c4b6b0f-9419-488f-a1a7-92db57c28052","2019-06-01 17:44:06.38618","google","","ios",0,0,1
"0c8eaeb3-2bf3-4c4c-9d87-b1e129ee0a25","2019-06-01 06:58:26.480243","mail","loss","android",0,,0
"0cb620f4-ed19-4dda-aa31-4ceb54b039df","2019-06-01 05:52:06.00609","google","","android",0,0,1
"0cdf6b15-788e-49d0-a88e-612598d97004","2019-06-01 07:46:55.724992","mail","","ios",0,,0
"0e342d07-1560-4662-8c46-c31379cd9554","2019-06-01 05:28:25.342347","mail","","ios",0,,0
"0e5f0bcf-490e-49f0-a3cc-19f47edb1bc5","2019-06-01 15:09:09.659192","facebook","","ios",1,,2
"0ec1c816-568a-4207-b2a1-ef2d6c425a83","2019-06-01 19:27:07.599864","mail","","ios",1,,0
"0eee612d-29d4-4212-bcce-7f16c5e7fce4","2019-06-01 17:09:15.264242","mail","","ios",0,,0
"0efa7ccb-fe37-4e3f-882e-4859b5aee24e","2019-06-01 11:07:41.802291","mail","","ios",0,,0
"0f44bc5c-6ae8-4cfb-8307-0f58b3253286","2019-06-01 04:50:07.774615","google","","ios",0,,0
"0f475540-334c-4b61-bdcc-47fc00795c64","2019-06-01 13:44:31.655928","facebook","","ios",0,,0
"0f6aee65-e627-4c0f-97db-59e2007e74f9","2019-06-01 08:45:45.334801","mail","","ios",0,,0
"0fed64d9-e853-4921-8c3e-0926fc4b3508","2019-06-01 17:17:26.020591","facebook","","ios",0,,0
"103727fa-d738-4c83-9583-8add40487daa","2019-06-01 03:39:31.449503","facebook","","ios",0,,0
"10a78e01-7acf-4390-881d-83bcf789881e","2019-06-01 22:09:40.86027","mail","","ios",0,,0
"10f44585-9115-41ba-b034-7d97655ceb6e","2019-06-01 19:04:35.398308","mail","","ios",0,,0
"10fa05f6-dc6f-40b1-9848-d437f4cda057","2019-06-01 16:55:16.139952","mail","","ios",0,,0
"1156bc98-cd9a-4ceb-8391-90731b9fc4e2","2019-06-01 16:23:02.460202","mail","loss","web",0,,0
"117e6997-ceac-43dd-8b80-ec5603a80c74","2019-06-01 01:20:39.568001","mail","","ios",0,,0
"11c056e8-fb83-4570-b059-5b6dc1a371d7","2019-06-01 10:30:40.515468","mail","","ios",0,0,3
"123db5c1-3b6b-402a-9a5b-2e6a55c0047d","2019-06-01 23:14:32.829012","mail","","ios",0,,0
"1288aab3-0554-46dd-8936-ca2a1c36b46b","2019-06-01 09:07:18.211942","mail","","ios",0,,0
"12cdd6df-664e-4510-8972-679305f46e9a","2019-06-01 17:23:24.001106","facebook","","ios",0,,0
"13296146-44aa-4879-b029-513168f990e1","2019-06-01 20:35:23.21576","mail","","android",0,,0
"132c2c65-e862-4b55-8fdb-92634354789c","2019-06-01 16:01:58.111535","mail","","android",0,,0
"13553a0e-2330-4067-a0f5-576600c64bbd","2019-06-01 13:23:41.808609","mail","","ios",0,,0
"13743013-5f37-4426-9593-4cfa8aa8fa95","2019-06-01 23:27:58.777469","google","","android",1,0,2
"13a5a5ce-6af8-4cf2-bfac-311da4202e20","2019-06-01 12:08:08.4296","mail","gain","web",0,,0
"13ae98f6-8098-4f15-9b7e-76b3d8ae91a9","2019-06-01 22:42:23.400393","facebook","","ios",0,,0
"13ea1c3b-5968-403b-97a8-c56343aca2b5","2019-06-01 06:16:43.490432","mail","loss","android",0,,0
"14673c53-f13b-42d7-b423-0cea4e0da114","2019-06-01 21:13:20.008803","facebook","","android",0,,0
"14a07dac-38af-468b-99cb-1b1fdf1d1de9","2019-06-01 10:54:56.704203","google","","android",0,,0
"14d15684-8247-4b28-a63e-bd06a775309a","2019-06-01 08:13:47.98068","mail","","ios",0,,0
"14e656d1-75af-4dc6-9b98-dbfbd2658db0","2019-06-01 21:50:06.230534","mail","","ios",0,,0
"1512458e-109b-4d80-8a37-685a00ed1221","2019-06-01 11:48:35.35231","mail","","ios",1,,0
"15866d60-6515-400b-adcd-c40185480001","2019-06-01 14:08:58.050469","mail","","ios",0,,0
"15d65551-dba1-4910-ac96-be0bfc5c4e7b","2019-06-01 03:58:45.792643","facebook","","ios",0,,0
"168eb301-1a5f-4e9a-b5f2-697a59086c14","2019-06-01 09:43:52.007648","google","","ios",0,,0
"17a02fe3-c14e-4da8-af44-9676f0221e9c","2019-06-01 01:17:21.713858","facebook","","ios",0,,0
"17acc8f0-6a16-4b5e-813f-7e0f851737c5","2019-06-01 18:28:49.858192","mail","","ios",0,,0
"17f0793c-9bad-4d0a-9908-d89361ad31aa","2019-06-01 07:16:55.633735","mail","","ios",0,,0
"1855227d-f64b-4647-84db-1cd2b2c4fdae","2019-06-01 21:17:17.485533","mail","","ios",0,,0
"19325529-71ea-43b5-bb93-ae5d5b4b6fc0","2019-06-01 16:12:24.646818","facebook","","ios",0,,0
"1932cc55-b459-4809-a26b-df515c7fde1c","2019-06-01 11:59:03.617","google","loss","android",0,,0
"1980f71a-ef80-4b61-b119-9f8acec38319","2019-06-01 20:46:17.095263","facebook","","ios",0,,0
"19b91647-e9e3-41a1-9776-2bdfa9453a09","2019-06-01 04:41:48.321166","facebook","","ios",0,,0
"1a1360a1-af37-4a98-a230-8724179751c3","2019-06-01 03:10:58.201395","facebook","","ios",0,,0
"1b2933db-1ede-4064-8bfe-5babca919124","2019-06-01 23:41:25.263161","google","","android",1,8,4
"1c45a532-a567-4244-9267-f4ddf47c500f","2019-06-01 07:11:49.242355","mail","","ios",0,,0
"1d078514-b8fb-40c7-9933-59476feed3c6","2019-06-01 15:45:09.844245","facebook","","ios",0,,0
"b0b58d96-90aa-46e9-9c21-7711ad7a7af9","2019-06-01 02:06:58.727241","mail","","ios",0,0,1
"b20c0f92-9ffa-4af5-8be1-7625c408628d","2019-06-01 19:53:47.125824","facebook","","ios",0,,0
"b25250cf-b1cc-4c66-8b60-e6ddbfba5d0e","2019-06-01 13:46:56.179793","google","","ios",0,,0
"b28e0170-ca22-4a1b-afae-f4c7a12e95f6","2019-06-01 11:23:22.655751","google","","ios",0,1,1
"b2ee5c29-a5b5-4432-84f8-c1103b1cb503","2019-06-01 06:37:31.746859","mail","","ios",0,,0
"b3ddc260-e596-4205-b9f6-e07818342b90","2019-06-01 07:39:42.25815","google","","ios",0,,0
"b404fe0f-0992-4917-a0fa-6c435462f8e3","2019-06-01 04:02:21.217988","facebook","","ios",0,,0
"b412e1e0-8b63-4a69-9ddb-9ecdc09f418e","2019-06-01 11:43:29.425421","facebook","","ios",0,,0
"b4dca61b-7b2f-4630-aff7-dacf4b142011","2019-06-01 06:45:39.740128","mail","","ios",0,,0
"b5c00f86-3e1c-4056-adc5-0ee7a4010a4a","2019-06-01 08:13:45.866069","mail","","ios",0,,0
"b5c8279b-206f-4c1c-95ca-fae1b1545069","2019-06-01 08:46:42.488159","google","","ios",1,29,0
"b5d4aad8-b0d9-47ab-ba6b-17b50d70b50a","2019-06-01 03:10:37.253709","facebook","","android",0,,0
"b63db7a2-f4e5-4945-87f6-d3fe80d1f9be","2019-06-01 14:17:49.69908","google","","ios",0,,0
"b669ed24-55e1-4df9-bbca-46dda75b99da","2019-06-01 11:33:10.196484","mail","","ios",0,,0
"b69d9eb0-152b-4332-bbbf-7b4b15e6f1a1","2019-06-01 11:54:13.117605","mail","recomp","web",0,,0
"b6ddd66e-cf25-4796-a5c0-43923e5c9ded","2019-06-01 23:45:08.908099","google","","ios",0,0,0
"b7217ca7-1890-4932-baf5-cee62aa103e5","2019-06-01 00:11:13.656165","mail","","ios",0,,0
"b74d5800-182d-49a6-8dfd-dd48cc520ce1","2019-06-01 11:20:06.505748","mail","","ios",0,,0
"b759bb63-bfe8-4af2-8a2d-faf37ed7b1c0","2019-06-01 07:37:04.221856","mail","","ios",0,,0
"b787fa83-18c3-441b-88f3-b64347320980","2019-06-01 09:36:52.582789","google","","ios",0,,0
"b8a62607-2f44-4413-a906-3a19f2711afe","2019-06-01 16:20:45.647278","mail","","ios",0,,0
"b926db78-d744-478b-9ce9-9898f7d2a022","2019-06-01 20:13:31.533428","mail","","ios",0,,0
"ba1143ad-1417-4c34-be71-09887976b6f8","2019-06-01 23:36:32.109104","facebook","","ios",0,,0
"ba1d7e4c-ce65-40f5-94d7-a836d1220fcc","2019-06-01 22:22:17.906469","google","","ios",0,,0
"ba5cc4ee-9e7b-4166-82ac-ecc34559812c","2019-06-01 10:43:17.035598","mail","","ios",1,,1
"ba789aa9-e91e-4312-90c6-f5103a6431ee","2019-06-01 22:34:56.59863","google","","android",0,,0
"bb0eb823-9864-4381-826b-d3d1c4840791","2019-06-01 20:26:16.135345","mail","","ios",0,,0
"bb36b613-dff9-4e94-bfe4-552b5a4b2768","2019-06-01 18:24:53.541381","google","","android",0,,0
"bbf5713c-5f15-48c0-a895-f0a720386446","2019-06-01 22:24:32.220437","facebook","","ios",0,,0
"bc1645aa-db1b-4360-8d38-e367b00fdf8f","2019-06-01 06:13:36.852553","mail","loss","android",0,,0
"bcc68b5c-d36a-4c9f-a478-10b752cce4bd","2019-06-01 12:36:17.985221","google","","ios",0,0,1
"bda18702-9a64-4146-8d88-ba09b2939bfb","2019-06-01 12:19:37.723441","mail","","ios",0,,0
"bddb9edc-2956-4252-ae2f-ea8427ecf769","2019-06-01 07:39:04.442248","mail","","ios",0,,0
"bddf771e-318a-4f94-a545-d2659b501c5f","2019-06-01 00:50:19.388537","google","","android",0,,0
"be40ae6c-108e-4c2a-aa52-fff1f617af8c","2019-06-01 06:18:05.718624","facebook","","ios",0,,0
"be7f75f3-4de8-4f0c-8123-9c3f8964ee1a","2019-06-01 04:05:37.101416","google","","ios",0,,0
"bf8cb6ff-5f8a-4901-954d-2e5245f17676","2019-06-01 16:40:40.67764","google","","android",0,0,2
"bfe365ad-f7de-4a41-a624-5215fdc9e5a1","2019-06-01 15:09:13.772016","mail","","ios",1,,2
"c05c92c0-ba27-4c4e-b759-b3a8c3372a28","2019-06-01 02:20:05.173392","mail","","ios",0,,0
"c144f5a9-1fbf-4dab-bf2c-604677b13fd3","2019-06-01 09:11:16.26657","mail","","ios",0,,0
"c1ebb2ca-bee3-4014-ae6e-0d430eb7c7b7","2019-06-01 19:17:00.113137","mail","","ios",0,,0
"c2485cff-4ae4-4b48-8b45-4e173ba57c0f","2019-06-01 07:16:47.625063","mail","","ios",0,,0
"c2721baf-5118-42e7-a2c0-b67a7c7c0046","2019-06-01 09:47:32.686126","facebook","","ios",0,,0
"c38c19a2-354d-48e4-918b-5f8d4a92934a","2019-06-01 07:52:51.04965","mail","","ios",0,,0
"c4ca997e-ec58-4316-90c4-5f28f972f493","2019-06-01 23:57:14.767069","google","","ios",0,,0
"c53ab2a3-e346-47b6-b5b0-ae88db7cbbaa","2019-06-01 16:14:16.524522","google","","android",0,,0
"c5a4b7bc-ae69-4fe2-bbdd-45d22a229829","2019-06-01 04:32:28.215043","mail","","ios",0,,0
"c5d7c1b4-fea8-482c-8f90-7934ffca7c9e","2019-06-01 19:23:39.741881","mail","","ios",0,0,7
"c5ef5f48-33a3-4a9f-ae66-ce58b6f07ef2","2019-06-01 17:00:25.562385","mail","","ios",0,,0
"c61b737d-b1a9-42b3-ae3f-20ae5470995b","2019-06-01 03:56:28.843575","mail","","ios",0,,0
"c6db656c-9925-4653-9695-52c06bbbc4e8","2019-06-01 22:15:11.997884","mail","","ios",0,,0
"c747aa9b-6e8f-4f6d-97db-929073ebe90d","2019-06-01 12:05:03.06457","mail","","ios",0,,0
"c7df350d-d71e-4946-a730-357e38066b26","2019-06-01 14:07:29.663422","google","","ios",0,0,1
"c809a70d-1913-41c9-a540-8e77b0497dda","2019-06-01 18:36:27.92586","google","","android",1,22,12
"c8aa0907-0e30-4426-b95e-adcc41e4a1ff","2019-06-01 14:24:44.886719","google","","ios",0,,0
"c8bc1f61-2896-4405-906f-7375fd5886b9","2019-06-01 12:52:36.537216","mail","loss","web",0,,0
"c8bd8955-f74f-4652-838d-8b4baa47368f","2019-06-01 01:24:48.221069","mail","","ios",1,,1
"c8d52469-f019-4c41-add2-87164aab9e83","2019-06-01 22:04:25.951991","google","","ios",0,,0
"c921505a-6117-487e-82bf-9c6a0fc76eaf","2019-06-01 00:32:20.030165","mail","","ios",0,,0
"c98bfedb-226b-46ec-bba9-2f6a72565de9","2019-06-01 07:32:14.954667","mail","loss","android",0,,0
"cb56cf09-9813-44dd-a670-c1c06a947006","2019-06-01 04:43:33.983998","google","","ios",0,,0
"cb97b177-5154-4a5b-9742-472f94d10bcb","2019-06-01 18:23:52.166932","mail","","ios",1,0,7
"cbefbec4-fc87-4898-a6a1-7eab0a0b6c62","2019-06-01 12:29:32.022285","mail","","ios",0,,0
"cc25cfe8-4c7b-4a0e-b53e-1a27b88b51e0","2019-06-01 12:49:21.050671","google","loss","ios",0,,0
"cd295bd8-c721-462f-b450-e2c6cb5a0569","2019-06-01 07:28:39.842106","mail","loss","android",0,,0
"cd42bc88-773a-4122-9f44-84e63ae6c425","2019-06-01 12:50:11.927379","mail","","ios",0,,0
"cd81fa2c-a2f9-4a22-a254-058d939c87aa","2019-06-01 08:07:24.68326","mail","","ios",0,,0
"cda69a2a-d82b-421b-ab00-82f3efc004d9","2019-06-01 17:50:17.746211","mail","","ios",1,,0
"cde1b877-a235-4fc2-95ed-9794d935b161","2019-06-01 17:08:26.413214","mail","","ios",0,,0
"ce6730b0-0def-49a7-901b-dc47b33e3db0","2019-06-01 14:36:52.601105","mail","","ios",0,,0
"ce6c5301-a0ad-4496-9e37-72df388d30b6","2019-06-01 16:54:13.025697","mail","","ios",0,,0
"ce7732ae-95af-4fd6-b144-15efe63603c0","2019-06-01 19:36:04.775515","mail","","ios",0,,0
"ce91d8a5-47e6-4a77-be8d-b3705a24c554","2019-06-01 17:26:34.108714","google","","android",0,,0
"cf6cd404-d818-4b9f-b1ef-4608d8f130d6","2019-06-01 10:47:44.391041","mail","","ios",0,,0
